Id,Name*,Pices,Position,Rate*,Stock In Hand,Serial No#,Tax1,Tax2,Hsn Code,Brand,Catalog Name*,Catageory Name*,No print(yes/no),No Count(yes/no),Tax Exempt(yes/no),Incluseive Tax(yes/no),Type Of Item(Item/Item Group/group),Procurement Type(SALE/PURCHASE/SALE_AND_PURCHASE)*,Attr1,Attr2,Attr3
951867,Towel-Normal,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Normal,,
951868,Towel-Hand,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Hand,,
951863,Table Cloth,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951864,Table Cloth-Small,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Small,,
951865,Table Cloth-Large,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Large,,
951859,Cushion Or Pillow,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951860,Cushion Or Pillow-Small,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Small,,
951861,Cushion Or Pillow-Medium,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Medium,,
951862,Cushion Or Pillow-Large,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Large,,
951855,Soaf or Cusion Pillow Cover,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951856,Soaf or Cusion Pillow Cover-Small,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Small,,
951857,Soaf or Cusion Pillow Cover-Medium,1,0,25,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Medium,,
951858,Soaf or Cusion Pillow Cover-Large,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Large,,
951852,Curtain Door,,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951853,Curtain Door-Without Liner,1,0,0,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Without Liner,,
951854,Curtain Door-With Liner Per Panel  ,1,0,50,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,With Liner Per Panel  ,,
951849,Curtain Window ,,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951850,Curtain Window -Without Liner ,1,0,0,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Without Liner ,,
951851,Curtain Window -With Liner Per  Panel,1,0,0,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,With Liner Per  Panel,,
951846,Quilt Cover,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951847,Quilt Cover-Single,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Single,,
951848,Quilt Cover-Double,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double,,
951843,Bed Sheet,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951844,Bed Sheet-Single,1,0,30,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Single,,
951845,Bed Sheet-Double,1,0,40,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double,,
951840,Bed Spread Summer Comforter ,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951841,Bed Spread Summer Comforter -Single,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Single,,
951842,Bed Spread Summer Comforter -Double,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double,,
951837,Quilt,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951838,Quilt-Single,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Single,,
951839,Quilt-Double,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double,,
951834,Blanket Double,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951835,Blanket Double-Single Layer,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Single Layer,,
951836,Blanket Double-Double Layer,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Double Layer,,
951831,Blanket Single,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
